"scenario_id","decision_month","customer_unique_id","anchor_date","recommended_offer_type","final_policy_name","is_selected","net_ev_scn","incremental_profit_scn","expected_margin_value_scn","offer_cost_scn","expected_offer_cost_scn","p_offer_scn","priority_rank","cut_by_buffer_flag","missing_p_offer_flag","budget_amount","spend_expected_selected","spend_p95_selected","roi_expected","p95_overspend_flag_month","raw_overspend_flag_month"
SHIP_120,2018-02-01 00:00:00.000 +0300,cb4f48aa5b4657435b012a65f2a122eb,2018-02-24,free_shipping,p95_buffer,1,1.9085472972972966,4.053547297297297,199.975,24.42,2.1450000000000005,0.08783783783783784,1,0,0,38.585132585402334,2.1450000000000005,13.515731561639956,1.8897656397656393,0,0
SHIP_120,2018-03-01 00:00:00.000 +0300,b248c92ec54199bedb1d603e0e6f98c6,2018-03-06,free_shipping,p95_buffer,1,3.9979959595959618,7.7777777777777795,350.0,30.671999999999997,3.7797818181818177,0.12323232323232323,1,0,0,59.47161976155465,4.963484520884521,22.695725595489094,1.8314306692262718,0,0
SHIP_120,2018-03-01 00:00:00.000 +0300,"54732c804725f94304b9f2d1107a3d6e",2018-03-29,free_shipping,p95_buffer,1,0.12879729729729705,1.3125,64.75,13.476,1.183702702702703,0.08783783783783784,2,0,0,59.47161976155465,4.963484520884521,22.695725595489094,1.8314306692262718,0,0
SHIP_120,2018-04-01 00:00:00.000 +0300,"19bedfc18c92d4e7eb6ba318a6c2033c",2018-04-16,free_shipping,p95_buffer,1,1.9948783783783788,4.965202702702703,244.95,33.815999999999995,2.970324324324324,0.08783783783783784,1,0,0,52.90745832048408,4.054945945945946,20.81766258259849,1.598148407350383,0,0
SHIP_120,2018-04-01 00:00:00.000 +0300,"038301b43811478e1a8dc0e476eaf52e",2018-04-24,free_shipping,p95_buffer,1,0.4305810810810813,1.5152027027027029,74.75,12.347999999999999,1.0846216216216216,0.08783783783783784,2,0,0,52.90745832048408,4.054945945945946,20.81766258259849,1.598148407350383,0,0
SHIP_120,2018-05-01 00:00:00.000 +0300,"3a43af6775cec872d9a3c80707eb3336",2018-05-16,free_shipping,p95_buffer,1,0.27844444444444494,1.6611111111111114,74.75,11.219999999999999,1.3826666666666665,0.12323232323232323,1,0,0,51.80920640312676,5.207828828828829,26.373299759755227,1.08856310117535,0,1
SHIP_120,2018-05-01 00:00:00.000 +0300,d27295915d486516b99c3aed8628e83b,2018-05-07,free_shipping,p95_buffer,1,0.18277702702702703,4.007939189189189,197.725,43.547999999999995,3.825162162162162,0.08783783783783784,2,0,0,51.80920640312676,5.207828828828829,26.373299759755227,1.08856310117535,0,1
SHIP_120,2018-06-01 00:00:00.000 +0300,da8ac849037c7201a41a4db0b1fa963e,2018-06-11,free_shipping,p95_buffer,1,0.3970540540540539,1.7736486486486487,87.5,15.672,1.3765945945945948,0.08783783783783784,1,0,0,55.9327603145241,5.096001146601147,20.347571171624438,1.1672201121848729,0,0
SHIP_120,2018-06-01 00:00:00.000 +0300,"68497ce04e9b12cb402671a29acdf6a2",2018-06-06,free_shipping,p95_buffer,1,0.32544932432432416,2.5083952702702703,123.7475,24.852,2.182945945945946,0.08783783783783784,2,0,0,55.9327603145241,5.096001146601147,20.347571171624438,1.1672201121848729,0,0
SHIP_120,2018-06-01 00:00:00.000 +0300,d9ad5b8ce105bd3baced4648987fbbfc,2018-06-04,free_shipping,p95_buffer,1,0.12965050505050524,1.6661111111111113,74.975,12.468,1.536460606060606,0.12323232323232323,3,0,0,55.9327603145241,5.096001146601147,20.347571171624438,1.1672201121848729,0,0
SHIP_120,2018-07-01 00:00:00.000 +0300,"633aa358e90a435dc47a30af5a0a832d",2018-07-26,free_shipping,p95_buffer,1,1.4529141414141429,4.0999444444444455,184.4975,21.479999999999997,2.6470303030303026,0.12323232323232323,1,0,0,49.673009997903144,11.417798361998361,34.4950985700169,1.367528576481861,0,1
SHIP_120,2018-07-01 00:00:00.000 +0300,"070acf4df1234a6257809e4e79644481",2018-07-23,free_shipping,p95_buffer,1,1.2396790540540543,3.395219594594595,167.4975,24.54,2.1555405405405406,0.08783783783783784,2,0,0,49.673009997903144,11.417798361998361,34.4950985700169,1.367528576481861,0,1
SHIP_120,2018-07-01 00:00:00.000 +0300,"282d49fddab8e95a8673a2a90072cf5c",2018-07-05,free_shipping,p95_buffer,1,1.148006756756757,3.040033783783784,149.975,21.54,1.892027027027027,0.08783783783783784,3,0,0,49.673009997903144,11.417798361998361,34.4950985700169,1.367528576481861,0,1
SHIP_120,2018-07-01 00:00:00.000 +0300,d60483078c0c81748581f80d355bbcba,2018-07-14,free_shipping,p95_buffer,1,0.2457090909090911,1.5500000000000003,69.75,10.584,1.3042909090909092,0.12323232323232323,4,0,0,49.673009997903144,11.417798361998361,34.4950985700169,1.367528576481861,0,1
SHIP_120,2018-07-01 00:00:00.000 +0300,"6f1b9f60ea8ee748140353648c2d8d8f",2018-07-13,free_shipping,p95_buffer,1,0.09346621621621609,1.4184121621621621,69.975,15.084,1.324945945945946,0.08783783783783784,5,0,0,49.673009997903144,11.417798361998361,34.4950985700169,1.367528576481861,0,1
SHIP_120,2018-07-01 00:00:00.000 +0300,c893e6fe915add1b28ef934048f0023e,2018-07-05,free_shipping,p95_buffer,1,0.01659191919191949,2.110555555555556,94.975,16.992,2.0939636363636365,0.12323232323232323,6,0,0,49.673009997903144,11.417798361998361,34.4950985700169,1.367528576481861,0,1
SHIP_120,2018-08-01 00:00:00.000 +0300,"801512ead4c9cbc98ecd208f45c975ec",2018-08-20,free_shipping,p95_buffer,1,1.1256891891891896,3.1368243243243246,154.75,22.895999999999997,2.011135135135135,0.08783783783783784,1,0,0,58.72735155131334,4.84654054054054,20.08961874310485,1.2946577943587514,0,0
SHIP_120,2018-08-01 00:00:00.000 +0300,"494e887fef923d79982b3c0e1ab49cdd",2018-08-03,free_shipping,p95_buffer,1,0.24023310810810816,1.9773141891891892,97.5475,19.776,1.737081081081081,0.08783783783783784,2,0,0,58.72735155131334,4.84654054054054,20.08961874310485,1.2946577943587514,0,0
SHIP_120,2018-08-01 00:00:00.000 +0300,"272f0ffe236b0bf765e14f5a2b577a6b",2018-08-07,free_shipping,p95_buffer,1,0.06214864864864866,1.160472972972973,57.25,12.504,1.0983243243243244,0.08783783783783784,3,0,0,58.72735155131334,4.84654054054054,20.08961874310485,1.2946577943587514,0,0
